o_diabetes_quantity_per_capita,o_opioids_quantity_per_capita,o_OME_per_capita,o_total_quantity_per_capita,o_asthma_quantity_per_capita,o_hypertension_quantity_per_capita,o_depression_quantity_per_capita,o_anxiety_quantity_per_capita
44.65985814398888,15.21558702021698,133.16081207376808,7.016454132754394,9.798815702994622,78.185253584956,21.148765495836624,31.09415947570362
35.77032725343384,6.809559172142562,228.5693184659436,6.438006180350541,5.882725314910711,39.51143880743355,8.246521453257,13.125560682989656
23.364281600980515,4.51134759004058,98.7094707159936,6.024791542634421,4.002303891233553,26.606808761799744,5.938612611710561,9.46011280031321
21.499283928728563,4.357981488099339,105.95475102241652,5.951952614313694,3.715016197888063,24.896953372623926,5.482839903726172,8.672250857906644
18.26617428915129,3.9706992929273697,74.64498368832254,5.817223590011508,3.301613297880157,21.81629307348684,5.066035244831455,7.994699214338329
43.84770088402663,10.973194091231244,105.02168395116594,6.997894200867887,9.13630957996888,68.61185781832415,19.161835207362344,27.885068224046275
50.20122493455259,13.437078934619793,118.2926221646141,7.129009747391746,11.12808340213554,87.3453264980722,24.44987076043898,35.63708234245693
46.02472666628418,14.36937342673977,125.14791154939158,7.0472349920886215,10.135994433186507,80.53991881434087,22.07276272497146,32.4029466226372
48.6462501802248,12.270174653480623,111.2212715721166,7.105896881734772,10.615335974559995,82.96507357204275,23.312291199627893,33.88636660780779
45.871285485389656,15.359565346631111,133.87954489085578,7.047283536108113,10.030457494924516,80.10610212544246,21.49012169535371,31.618224090268075
33.58993676346368,9.023152150751097,81.88946109456869,6.712834089445944,7.385219631789025,57.09565993575559,15.8730883608212,23.203152650366683
39.10630929131475,10.047182963728623,92.82429350767958,6.871314896213031,8.41812506042419,63.30411936252364,17.77533535096546,25.820290265659747
48.74369594620286,16.04451184828699,134.99763648381085,7.037397946766768,11.774003120634566,81.43905372262303,23.83165119583117,33.01825474479708
46.37222787389401,17.302391000090296,143.96114303940453,7.0615048966468645,12.143561134628197,80.25873998391405,24.34856481237308,33.39583837826745
45.19297674466623,14.32526594005424,119.39540264458893,6.921431487996224,10.489490657226415,73.44181385043927,21.18566392304057,29.46323146991876
51.7780044246829,15.082054230248447,128.9232453474783,6.965543451967087,11.064616848468953,83.22315820226869,23.00447647078232,32.482056772965784
43.38673129529496,14.03182397444406,115.38064080227537,6.8845316003397565,10.130927149922275,70.36079256208437,20.042090704405915,27.66918261510291
51.103255826554,13.314149439735791,109.23883867072448,6.899676364772265,10.22021852413622,79.2295281585011,20.70522637122712,29.792891223927903
49.511376605488266,9.249357840252983,367.8558092972371,6.746954727510763,8.370835808019706,57.80721854474877,12.643527366488826,19.75080523134533
39.684138542507306,7.050965108122919,272.61761010090254,6.526894390885716,6.473075211986308,46.53409192823026,10.01341457097423,15.652476041874994
52.53872026907214,8.135817471759486,391.6619858669102,6.762250417779523,7.9198908368576015,57.39622324879171,11.4701465509074,18.16354199703446
67.7135923416142,11.462054361447285,597.4772912760578,7.046964650726738,10.546670388500903,76.18153645196644,15.64596733851543,24.49746418009267
61.93210690609476,9.654501648259451,441.6751829136718,6.9393763758512605,9.244894475927302,71.07205399848505,14.109764412540734,22.1542798213654
66.69519991284064,12.114615964151048,624.6390864464552,7.046773049943412,10.801803321943764,74.8598017081563,16.01139728879816,25.002870274122
36.669897956750034,10.8058623567318,99.037282393735,6.652125892653902,9.425144192572704,56.80684060721598,17.512402758642725,26.010861420300497
40.03303077270186,11.248896513000188,96.79461565528328,6.696436082250438,10.993407670932733,60.833743248240296,19.8647422114528,29.583645484326027
34.76023843297556,9.775891064063304,83.36395026851467,6.573713678040525,9.257131698944685,53.021953653232046,17.17762786638072,25.44359213471
34.61598150622491,11.079459073073664,95.6821359490862,6.703105914887286,8.181437099008992,57.63566794135032,16.716677679539007,24.596621733231643
38.67782769468135,12.68778491133493,108.13500228863712,6.812916676746294,9.320484169430632,64.17108686638272,18.819987746513345,27.74026498870905
39.94610950106883,13.22435939248905,120.07566014466435,6.757016088543173,9.748555561362714,59.26006869358171,17.1161562734382,25.82959049335254
53.00574420972592,18.49834935005148,166.70241894746778,7.0345627392131815,12.630804486468872,79.21004156763826,22.14017834627192,32.967464363996925
37.58676702365864,11.204643149368634,97.99001703751276,6.678560863470619,8.23335260454968,56.24747231900752,15.27003507378555,22.70818195763229
43.77817455121227,14.429901972681218,129.637467039677,6.869957030382743,10.283158054077123,65.03749068240184,18.302080832670068,27.58727849732648
46.72284445041277,14.142528579594703,125.50003136451038,6.86696996932524,10.253635582940843,71.16566662195945,19.20241782984094,28.35833255112692
51.033776397709154,15.415971875253412,134.6360381918202,6.926538465701447,11.051061378944183,79.71173105985623,21.498203882374565,31.090970931121827
55.48163381779828,20.79360752753787,189.3758938756578,7.064575019341373,13.732871324733493,83.62752714038407,23.285215653584817,34.4725587168085
22.93086609759272,6.580152968234916,60.36859109662345,6.303529396640576,5.005410231473954,35.4762287619233,10.030429029195956,14.6051591694355
36.87838883087107,8.943266904951031,86.07646331983216,6.749274014034784,7.620794972583874,52.32038592171519,14.864341346199351,21.34192196243561
32.062437478147544,8.28393230331422,81.03521856476175,6.686268163458887,6.98897388669812,47.80974698743107,13.791751689111685,20.065449716768832
37.32523029612956,10.389346616869382,97.40700682116427,6.805110646780364,7.967913963878441,53.58844723412705,15.167363492349788,21.912157972128423
36.12413808577654,11.5778712125411,101.43823985355344,6.761643765368568,7.633106928974312,51.31954961301052,14.384578935906044,20.549224749633133
21.56868167504271,8.395693336944737,67.65928260725528,6.22141365444396,4.491391107745345,32.34270161752123,8.828662941611544,12.19904782463239
20.094500120411087,6.284912540894924,54.92930971712017,6.132268753147431,4.201799894463861,29.15144528017588,8.011496424086651,11.35020447684118
9.172947031836562,2.071385510747352,42.562242433709166,5.163157895481207,1.6972930824144046,11.29649292308867,2.7620338906027606,4.302968832747287
8.609654739706148,1.735657739989067,31.21735454308573,5.064642180516305,1.570632741359395,10.526469169057156,2.48251045393184,3.88535512171604
10.519478459292309,2.204133422193828,34.011118664055246,5.280256135981323,1.9298847196955,13.285417825094417,3.199174281278863,4.935878446816457
23.694191438336777,5.657133390517365,74.23275991117474,6.260448474246751,4.952600616747681,36.05196256976929,9.760972569590358,14.436052096751787
29.50831487581237,7.569186995552733,87.58440665627336,6.466283847403389,6.630437428071349,47.2856834046318,13.056722054155829,19.36456669913887
50.56111619784274,15.838952755642005,142.6966275181642,6.986086596861366,11.334353033137663,72.3584631393693,19.44598487722644,29.72021782695976
58.66978026151746,18.4699058852594,165.2992006588157,7.150588401861291,13.033220389857403,83.12771416025915,22.41638057499566,34.387221354992974
40.34429333186508,13.044479109908114,119.57306122945069,6.760954011867812,9.084530316009468,59.66440642832402,16.832033924013516,25.02419771898452
46.16153970383838,15.155160535079323,141.61164570351076,6.880877995427082,10.258277726311093,73.00636658839431,22.07289477348701,31.296141882845625
49.42375570234333,17.002545593994626,157.3919008901128,6.981085913459845,11.316036084349935,80.51263825879442,24.643974378451865,34.59308062050481
51.77135260927584,18.338253297681444,168.18535855757037,6.987146306014828,12.25174563614772,79.5028807426128,22.46313616978944,32.708010671498606
48.99143288099731,11.99661983483346,100.17444403405013,6.799136480928439,8.769043202916636,67.48248378456522,16.385729889638718,23.453559379546263
53.43928629426746,11.540425811790351,98.81444365767751,6.85400658968222,9.380535434306696,72.30920791279574,17.442710011652586,25.175856237817268
41.22799384715133,8.455566177182012,76.17206033378596,6.687891598015854,7.205915607493399,57.47208929423911,15.244157793427746,21.25286637757144
47.236337684976256,8.941897599199907,77.4877617283502,6.731637406074388,7.580901568338563,64.0606708304862,16.29072589635885,22.35091182065872
58.86516409855041,12.838554301278196,105.11228744058984,6.889670735710406,10.343715115100805,77.27611805619483,17.30366567581094,25.89700526474997
60.91998712854828,13.45538983720175,105.65179858805952,6.928742524718065,10.87527056539675,79.14231998563648,17.403397742451553,26.744903171122765
55.86082401896928,17.94707752069136,195.42155097836985,7.046238601045451,12.689656830479644,92.01934138072936,24.69442632252052,35.234310073108205
57.34752771742972,19.48857045609062,191.9601333958016,7.077003344158513,13.654480410427816,91.69149347778055,25.2992961382412,36.191027619098186
58.08726442381558,14.722260420291814,159.44172342133064,6.973532805874444,12.248255908816782,86.40085616256823,22.25407169477647,32.96356443000785
61.11441354259316,12.359702438743202,128.66589503629038,6.980592023975177,11.744061954680866,81.8888579752952,20.01067058548932,30.75325125529903
55.03312686924801,22.42390321997572,205.9312535712285,7.05044462870296,14.431445861219483,88.79113291874441,25.284477911697667,35.606774759371895
53.88386668802553,8.622331656809386,88.96221892609952,7.020383575222317,9.48581816807042,90.27580422038976,18.94242811075078,27.910511326229063
53.26092776379596,9.448779187713304,91.0455909544717,7.040210745067997,9.49089917989551,93.24432491227462,21.03326871218384,30.848683074505303
45.27193882013518,11.989299674247905,114.56743232357888,7.088112550129388,11.363460311313396,88.4110153163631,23.39245616335543,34.03671935586299
49.95875569669626,11.270708690896765,107.7741469975102,7.113590663458524,10.834845623782387,92.66530606699358,22.83446006381886,33.49547916913604
53.50533233825007,8.037476409783348,79.70027961700026,6.9752913570711765,8.959686174837037,87.72646596256305,18.31794722770179,26.79215216313207
54.45709727779645,8.70791511489614,85.76665787452421,7.019424888977491,9.210375016430786,91.79943301606112,19.584341227527545,28.7641687291432
49.396826398840936,10.633089329825085,101.07881804022944,7.05342546791552,9.91788647988869,88.84742086304196,21.46908075258129,31.432883954332425
50.4248855122431,8.329232818066405,83.53574912966604,6.929340451943771,8.60910663325437,83.32881701312097,18.142822409645525,26.752201718040457
38.511406847684,9.024720592235294,82.0157406433407,6.852565064803719,8.673472029936041,70.1622941644527,17.9005295536811,26.025448101509337
29.183905439326903,7.594801076713924,77.12332148225269,6.630580821380266,7.1688464478836025,54.37746883572394,14.514505623574442,21.07995190419467
39.482087245434585,9.582789244250192,79.65200296489847,6.729698989376778,7.1740702759349,56.85830234877589,14.525315487703882,24.14790144794543
31.56053958074555,8.035872106078882,69.61559901611314,6.546977887754072,5.831916210278458,48.326462501730205,11.18446367715345,18.54233920566003
35.55904854314419,8.183565416177649,70.53745812698851,6.604462593580698,6.01059886532705,51.41396874934554,11.401592186188676,19.18072908575986
42.5183272928585,9.650951905728451,84.16111132912296,6.762973020814348,6.924028978887148,59.3920753427274,13.323150286247866,22.71751626979432
37.0172310460166,9.443604471513511,78.6731279067864,6.707666368996367,6.918413591463706,56.28430152512647,13.728077691051936,22.76272396797573
31.46670945123804,6.487631540502017,55.97054725267923,6.40572503849287,4.944336790339448,42.52371245598199,9.60881521982613,16.2737886068112
26.966540092785355,6.499220466653116,60.59904140916623,6.356176985507139,4.813106516486219,40.57352290852542,9.326340880011225,15.424473497411729
36.31961076261221,8.851423095428357,74.59229503259762,6.655384058782875,6.603203336927663,54.88122431366425,12.61709616757668,20.832363379884203
38.5355683627355,9.019257213203902,80.28986515145179,6.673328654745945,6.56164050741214,55.41634289469774,12.37058317488128,20.588262340814268
10.643830338550885,3.2772033776687737,26.32028334809236,5.7207695703088985,2.953996580441035,20.135331758860325,6.67504178802956,10.249678468904332
11.95197098068062,3.579587615301951,29.860940976660046,5.878882661353726,3.299341642313802,25.16356137961232,8.329527713306863,12.153795482524968
25.84387244601739,10.486799065177989,84.14493340281086,6.582816219950344,7.240781514096473,44.46098133130488,14.611795312028656,24.922615785549898
28.575785416575112,11.417665948807436,90.2428102124334,6.672946935605168,7.941755349717905,48.38855637080066,15.957027521474108,27.29205783049095
24.096053795110503,9.951192972275246,78.42013254562184,6.524436315735686,6.886778287614146,41.32429621513774,13.791114671703172,23.57009389168977
17.57025847838589,6.88406935999848,54.82100742405663,6.206881103489277,4.912831289691671,31.11837788113457,10.307873521837111,17.101062196076263
16.475423304730644,7.37124536461838,54.85651668935545,6.25258757788564,4.545520314095123,23.852041598678507,8.63045403195129,15.382503153941409
22.659512163544683,9.777933651406066,75.87990865979809,6.511620239554105,6.488334983704239,37.434861528756514,12.94546533675872,22.384838833584467
23.6367094642584,9.695741927086589,74.69730314074876,6.516287725198497,6.495243377210084,37.41359379912393,12.656546305795407,22.022206029176346
14.61757480239194,3.5394298170283083,29.49218376519234,6.047640989679763,3.946003161403445,28.33640564660603,9.351302606780155,13.617104244335252
10.152190193742507,2.581131026160807,20.68749792025428,5.659596075076114,2.7535612008731776,18.90675112856248,6.224603663016989,9.289868532074523
11.768386710485233,2.9675066655099456,24.438145970542912,5.819347332071093,3.1993499852169287,22.45535323860604,7.421521671874512,10.910748420488355
19.69307754153222,3.0654833971655298,30.242064007232045,5.7854529519565405,2.532123911703158,25.74826513797796,5.179915855521598,8.676150780092525
21.969905509710205,3.755926139262086,34.29911093714602,5.9550485371408834,2.88923426223056,30.753829181593314,6.426417153635698,10.626003501049288
41.10469114990814,10.074909668452884,82.92440148590383,6.7782865629048175,7.934886856725152,58.59832876309733,16.756951943738148,27.622775419267235
41.59702448981908,10.135507269343751,83.17145426244261,6.8021401986311,8.042786127297614,61.5216409491002,16.93416689431633,27.800719543255457
39.88996015297729,9.875849270051074,81.57619834013971,6.757686909062004,7.622747118808323,58.65341306002038,15.894632199480563,26.194067581549746
38.16213271769484,9.117922507283591,75.57680021282867,6.692822642110033,7.16062731543832,54.0421100161682,15.079080764633485,24.95458682858826
20.7235115336821,6.291283025887807,50.877906330821325,6.380353302929212,5.883708108247778,40.09199594292041,13.092308520999184,19.567469357147125
25.555708098628493,7.431935112246141,61.43589851594486,6.500647021970307,6.356014686789639,44.28156103916752,13.710190420739556,21.006351461256354
22.40376263238669,6.903367498759154,80.60690173648538,6.463738335341008,6.032804193840305,42.06398758857809,12.189708511103454,17.94905782079716
34.83708810934771,11.078179836664198,104.22043024336352,6.946549305496048,9.79508101489914,67.24961141848118,19.584379951913267,28.88493650901513
15.822303394396265,4.389981605738027,41.39373788574751,6.056657567427134,3.988447923038314,28.199651526928363,8.043874908231821,11.996108810993247
14.55741476198349,4.305393689756626,43.33575138593997,6.099780176538432,3.605867946650762,26.258392558594,7.909262327090754,11.912290674129643
21.80591787841673,6.901719490135874,70.8899964479646,6.417167832970263,5.239164049556103,38.30517370519386,11.39488801277036,17.464814307884325
18.12530491838508,5.122798676221088,44.74193017285727,6.134319625881651,4.287361907526987,30.403159282614737,8.968726988954765,13.937551379176227
14.691296349636692,4.217506584662536,38.79787579196107,5.982718954383932,3.794993648797632,26.727209289629744,8.231229453139413,12.53341707796689
16.482302290652648,4.839581824908077,47.51167792753377,6.087213738287163,3.858234201735557,28.414154623152967,8.006193089157309,12.27541566420104
42.96646874126075,10.51262873423674,119.60966612048874,6.924981026567064,9.854571554860842,81.90878178178225,20.03970543610557,30.66380474409216
35.16407769613385,9.901131507309051,115.64586066042712,6.840040138276264,9.250353247555443,72.22347095678585,19.84241031401909,29.57068835370328
51.68290284341216,11.512036512740355,135.93556557938848,7.038927655684192,10.957091172754955,94.02853326488368,21.434501399335847,33.348838120671736
36.33365629742626,10.042364754476989,104.74868711361648,6.851035878974825,9.373347694351525,74.07561558781903,19.84273721750688,29.49047401135376
40.85620675014095,10.780080882165857,114.00055105157293,6.892376012158939,10.049369926996818,81.4027868946226,20.66058757253529,30.75645658528707
33.49333347205069,9.425768441607746,98.22887201404777,6.769173505524424,8.81268259869245,69.2762238400332,18.670971783119587,27.63867414785305
48.72721240355766,10.14959174273876,113.5324750869383,6.975883648452173,10.025419473753432,87.87078949558096,19.87019759863697,30.27211461601998
40.62887220196303,10.469333222720934,109.59045837093228,6.888710448880737,9.849146318070444,80.40250471004865,20.229973607102504,30.24114665794448
39.09974479319967,10.316436960649868,104.82730248495912,6.869985042770865,9.634252830828988,78.0479239355415,20.13206026704515,29.87065836864956
41.29738833340309,10.870456498834413,103.34750457925578,6.946615902194059,10.297928432475578,81.67637917555119,21.094941676403792,31.077659869653623
31.541567959389468,10.489815141490125,99.47008155667552,6.577140333743559,7.469802523865999,56.24271385568515,17.290564824331774,25.69706080355537
35.90837947544316,15.57164237889775,149.4168496303828,6.794761214651165,9.792117925604636,71.04182977579649,23.34653940779034,33.71575229085749
27.46148178855449,10.987874834712391,104.6590228782001,6.64157952228065,8.89952264082575,59.263413438538,19.844164591143368,28.76092910699047
36.17577071254679,13.61265196879303,128.05993301509386,6.738023689934003,8.912096671323399,66.75390141360539,21.390857587265074,31.24909961637745
31.616787530414616,11.498818306826887,111.36547459211748,6.725985877017428,9.185587115341152,64.8572949344943,21.26536045484317,30.825939962689272
25.54118077857411,9.164459296539142,87.3702663566019,6.665363722824591,9.450709172573728,59.73922034789321,20.2957070560212,29.476228729395487
25.838931837798047,8.777918080158189,84.15919478189252,6.748476873768335,10.67206612380882,64.39295324464467,22.01507050242165,32.063970825046006
34.36598078646149,11.80373671598339,114.93491693663964,6.750448365690343,8.776877446075712,67.5480164999156,22.177006118378653,31.630512707903755
19.60802487630599,6.471247815385227,60.57405233620162,6.11891930655159,4.58594306537447,34.379198837241724,10.504632665795317,15.73831526598406
33.698402264467234,14.155071973874962,134.64301793987443,6.633616885926776,7.934302093223128,60.491997961479,19.162813072287697,28.057495973133005
30.332974518260748,7.856812737813088,91.22095674072816,6.67158336721623,6.293426499382806,48.480573672332405,12.820884637881136,20.55513576748332
32.851387407364726,8.712573442062276,99.84125523622288,6.74434255924733,6.750647711651834,51.93833564016413,13.767720911415145,22.178360362411613
33.530662923228164,8.64154151360528,95.20409149295936,6.747452811001178,6.972966808125072,54.86202878902609,13.879579695476064,22.16110062193372
30.79193735254077,7.273391717967759,80.6350148369799,6.548606222209599,5.5856450964439714,45.4071120093097,10.980797965394116,18.02542983903032
42.27065225007944,10.84017215540941,121.69244492016834,6.955793042712344,8.42983228988976,66.1205100957144,16.62035427141396,26.843558088563125
40.76452715807079,10.242048060591516,119.96114436714082,6.925424521237741,8.105961941674257,63.48447317828556,16.301911910546277,26.238835645564752
39.92568820518609,10.31251100872289,122.89563136934026,6.927926867812675,8.027783711933568,61.67854097965796,16.283568068703584,26.34538675064445
48.909649702019486,11.78399721622167,139.30633222307165,7.081741958070883,9.37498710985538,73.45148035414684,18.656348047855595,30.28575976430984
49.879768097585696,10.606430718567005,111.37646699415784,6.997138085404913,8.58654019808328,70.9741008313404,16.60015523525331,27.39642091845668
30.30959552292813,7.428319935405675,85.86582087001366,6.569245485848067,5.650827535436801,44.99611316132208,11.354661271658228,18.52209374932521
30.11264462361716,5.837805699850733,51.94988890322652,6.572928667027513,6.708447301687461,56.14643161857149,13.15801476899719,20.94771731808133
28.98407427465985,5.442634002439908,44.92452775087757,6.442333193070498,6.177917046433758,48.297753044799215,12.804432990965111,20.11075994262898
25.08894576280883,6.41559238189001,51.09633869369969,6.417754586595265,5.10672302462613,45.02590379415463,12.36621376022201,18.45232807126964
27.9728916486374,6.478726462455542,57.03664766377509,6.607112423362678,6.805069986785568,54.92467544159191,14.16320877275053,21.382424920950328
32.50968689339953,6.823093835027328,60.566888924729874,6.711993836933687,7.711306510965351,63.90188702145765,15.749522611937548,24.20661175559553
29.217719069924,6.183245725946051,53.09502160177553,6.59972544055205,7.157608524303956,58.36140599562993,14.97566560898213,22.62903115101902
34.012256010463915,6.609007192044882,55.4639517246713,6.791345334869448,9.825949168304437,72.36726569974788,18.02238028852964,27.52072518691632
31.36934917497701,6.245549908987284,52.14643834768358,6.63892587564273,7.929634706984759,60.83259372313313,15.725230238272948,24.12974942543744
27.612582681038788,5.9741328162761365,55.94827150397009,6.547458810490284,5.977138286889245,51.38312377413362,12.64474087863708,19.50063226334409
28.50665470809597,8.70080919586781,80.9651940923732,6.622756783128147,6.865767071156635,59.20593921176345,19.496603816652268,27.0812181739669
26.04069935717161,7.886839686058379,73.02264130476536,6.5733042893483296,6.644466730099261,55.43600238863808,18.575457075186915,25.819758977351185
29.46877360033687,9.28204338564817,86.87801097795125,6.670898960388621,7.173875817156525,62.0833536905956,20.812604155687087,28.718564755480745
33.205436427235966,11.22913549021583,106.75537118346824,6.77862323063454,9.063984332418476,69.36094419641854,23.63822066487112,33.165320333925834
22.39939586950092,5.700276393402156,51.284807840261344,6.532086981076911,5.895849029488077,53.00853876889894,17.163097248112464,23.5266001415166
33.65070145059848,11.269032971096664,106.1733286819363,6.738134265195454,8.066493282229125,67.26269013207076,22.66564429601027,31.548169809017647
20.05583909646491,5.1337905887536985,46.35525474854333,6.377247399742549,5.112150224488077,44.50035841441599,14.304218765999904,19.89761263375479
20.12396256088485,5.094234603441939,45.31509442803952,6.433488781148346,5.317573634152825,46.92011643251475,15.221325101979508,21.006028914169733
29.01036058091109,9.142703013564606,85.56947369194931,6.654234909425624,7.113358189302571,61.077116353518974,20.53935070467916,28.32749996718993
16.51467429276685,4.325224380650641,37.60944548758148,6.228604641987543,4.426220400305028,36.94842190549307,12.09864217367259,16.961626164146004
7.489942233811148,1.765819118810399,14.737229544051065,5.349870557076663,1.9084363684203485,14.3377771200389,4.593958496598605,6.70088848415455
14.742680908966982,3.510944699625563,30.088638552997484,6.101679385740849,3.935808249835086,32.45776843779109,10.494774019881214,14.722771429636394
13.432735762211903,3.173286576387426,27.850317830223982,6.031314837237342,3.533294084168089,31.33075775968166,10.017602524222252,13.839963423273042
8.490995931950017,2.020639680931411,16.318808546498612,5.488417458094688,2.2722183777903324,16.27784822383504,5.329377434725662,7.788034057263071
7.830605179617872,1.862383762812672,15.606414692645366,5.371559228150543,2.020387179741902,13.869140957885216,4.510166925726018,6.765551990905633
9.519938614901728,2.2715203154324093,18.3083357238882,5.602787699187721,2.555580905279124,18.091854159158107,5.878456594223241,8.639008258749875
8.200122859503436,2.71522976186495,21.851967103203503,5.375802161367547,2.037862168881232,12.883280305805703,4.110223746601427,6.895155590076935
6.880059589178439,2.6905792343800767,20.84259347965637,5.270996910248798,1.7964290634008917,10.61470262564643,3.517421946634532,6.0728353093907534
10.692197261589078,3.938354825592048,33.89188087490773,5.679075225062008,2.6504908161585634,15.575037793676454,5.15180659357353,8.868306267260316
7.583523460023068,2.98558156927492,22.949029857782097,5.366256108954863,1.990025400384683,11.663921672683452,4.036342398130597,6.913181308289325
11.499606455177457,2.694317146983375,23.440660972922466,5.8569093065431375,3.080571084767412,26.48678155998672,8.317401928045635,11.600490122484691
41.44997043682098,9.335454554158924,85.81168965800083,6.708583817608967,6.64904442659635,56.7768388194243,12.741185965809375,21.423515951112623
